CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
07/30/2016,13:00,BROOKLYN,11238,40.684464,-73.96588,POINT (-73.96588 40.684464),,,65        GATES AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3492299,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/16/2016,8:40,,,40.83516,-73.94561,POINT (-73.94561 40.83516),WEST 158 STREET                 ,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3502937,Dump,,,,
08/08/2016,15:30,,,40.76736,-73.9371,POINT (-73.9371 40.76736),VERNON BOULEVARD                ,10 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3496909,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,8:00,BROOKLYN,11212,40.656364,-73.91441,POINT (-73.91441 40.656364),,,9718      CHURCH AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3506100,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/03/2016,9:20,,,40.674953,-73.80205,POINT (-73.80205 40.674953),VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3493779,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/29/2016,12:00,,,40.723114,-74.00709,POINT (-74.00709 40.723114),CANAL STREET                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3490869,SMALL COM VEH(4 TIRES) ,,,,
08/07/2016,18:40,,,40.584137,-73.96386,POINT (-73.96386 40.584137),BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,Unspecified,,3495622,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK
08/13/2016,17:00,QUEENS,11370,40.762268,-73.89132,POINT (-73.89132 40.762268),,,25-45     77 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500683,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
07/28/2016,6:20,MANHATTAN,10024,40.78961,-73.97362,POINT (-73.97362 40.78961),AMSTERDAM AVENUE                ,WEST 89 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3491081,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/07/2016,23:10,QUEENS,11432,40.72327,-73.78278,POINT (-73.78278 40.72327),,,184-13    MIDLAND PARKWAY               ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3496055,PASSENGER VEHICLE,,,,
08/09/2016,10:10,,,40.78214,-73.824844,POINT (-73.824844 40.78214),WHITESTONE EXPRESSWAY           ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3496846,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/03/2016,9:26,MANHATTAN,10038,40.7108,-74.00342,POINT (-74.00342 40.7108),GOLD STREET                     ,FRANKFORT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3493838,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
08/03/2016,18:46,QUEENS,11385,40.700638,-73.89635,POINT (-73.89635 40.700638),,,60-48     MYRTLE AVENUE                 ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3494317,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/10/2016,17:55,,,40.59336,-74.156685,POINT (-74.156685 40.59336),ROCKLAND AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3498400,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/16/2016,16:22,MANHATTAN,10001,40.75458,-73.99915,POINT (-73.99915 40.75458),WEST 34 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3501458,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/12/2016,13:45,,,40.603077,-74.00464,POINT (-74.00464 40.603077),BATH AVENUE                     ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3499537,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/11/2016,11:00,BROOKLYN,11221,40.69644,-73.92228,POINT (-73.92228 40.69644),HARMAN STREET                   ,CENTRAL AVENUE,,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,3501185,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/03/2016,13:15,QUEENS,11370,40.766785,-73.895,POINT (-73.895 40.766785),ASTORIA BOULEVARD               ,74 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3494749,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
07/31/2016,13:00,QUEENS,11358,40.763786,-73.787285,POINT (-73.787285 40.763786),,,35-015    FRANCIS LEWIS BOULEVARD       ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3491319,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/02/2016,0:00,BRONX,10456,40.823044,-73.90302,POINT (-73.90302 40.823044),,,951       TINTON AVENUE                 ,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3494003,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/28/2016,13:40,QUEENS,11368,40.757046,-73.8665,POINT (-73.8665 40.757046),,,33-20     102 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3489831,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/29/2016,19:58,BRONX,10454,40.81417,-73.92122,POINT (-73.92122 40.81417),3 AVENUE                        ,EAST 145 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3491714,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/05/2016,21:49,MANHATTAN,10002,40.72162,-73.99361,POINT (-73.99361 40.72162),,,95        EAST HOUSTON STREET           ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3497008,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/18/2016,0:00,BROOKLYN,11225,40.665718,-73.95687,POINT (-73.95687 40.665718),BEDFORD AVENUE                  ,MONTGOMERY STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3507601,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/28/2016,7:40,QUEENS,11378,40.726326,-73.91217,POINT (-73.91217 40.726326),55 DRIVE                        ,58 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3489751,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/15/2016,17:16,QUEENS,11373,40.743214,-73.87481,POINT (-73.87481 40.743214),,,90-30     43 AVENUE                     ,1,0,1,0,0,0,0,0,Unspecified,,,,,3501333,PASSENGER VEHICLE,,,,
08/05/2016,16:30,,,40.730335,-73.86763,POINT (-73.86763 40.730335),62 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494730,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/14/2016,1:32,MANHATTAN,10018,40.755157,-73.988846,POINT (-73.988846 40.755157),,,227       WEST 40 STREET                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3499897,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,
08/05/2016,8:30,,,40.789383,-73.782326,POINT (-73.782326 40.789383),CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3532911,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/01/2016,15:30,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3493097,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/05/2016,23:00,,,40.63571,-74.15342,POINT (-74.15342 40.63571),,,19        LAGUNA LANE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3495256,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
08/10/2016,14:03,BROOKLYN,11216,40.678543,-73.949684,POINT (-73.949684 40.678543),NOSTRAND AVENUE                 ,ATLANTIC AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3498149,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/04/2016,19:00,BROOKLYN,11215,40.66495,-73.993355,POINT (-73.993355 40.66495),17 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3532534,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/03/2016,10:12,BROOKLYN,11211,40.713104,-73.956604,POINT (-73.956604 40.713104),,,106       HAVEMEYER STREET              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3494253,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
08/13/2016,5:15,,,40.667915,-73.996414,POINT (-73.996414 40.667915),GOWANUS EXPY (BQE)              ,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3500315,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/04/2016,17:30,QUEENS,11429,40.705784,-73.739655,POINT (-73.739655 40.705784),,,111-62    SPRINGFIELD BOULEVARD         ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3530615,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/01/2016,17:50,QUEENS,11375,40.72145,-73.84399,POINT (-73.84399 40.72145),QUEENS BOULEVARD                ,71 AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,,,,,3493140,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
08/15/2016,9:19,MANHATTAN,10018,40.757065,-74.00106,POINT (-74.00106 40.757065),11 AVENUE                       ,WEST 36 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3500795,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/11/2016,22:35,,,40.6674,-73.773636,POINT (-73.773636 40.6674),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Unspecified,,,3498879,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/30/2016,18:02,MANHATTAN,10025,40.79525,-73.97321,POINT (-73.97321 40.79525),WEST 96 STREET                  ,WEST END AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3491090,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/05/2016,13:30,BROOKLYN,11232,40.653015,-74.01285,POINT (-74.01285 40.653015),43 STREET                       ,2 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,,,,,3498132,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08/16/2016,14:40,MANHATTAN,10002,40.71997,-73.992905,POINT (-73.992905 40.71997),CHRYSTIE STREET                 ,DELANCEY STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3501434,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
08/01/2016,10:22,,,,,,WEST 122 STREET                 ,WEST 122 STREET AND BROADWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3492662,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/15/2016,10:10,,,40.78503,-73.94058,POINT (-73.94058 40.78503),FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3499937,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/30/2016,16:10,BROOKLYN,11235,40.586475,-73.94697,POINT (-73.94697 40.586475),VOORHIES AVENUE                 ,EAST 22 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3491905,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/28/2016,15:30,QUEENS,11413,40.6766,-73.73806,POINT (-73.73806 40.6766),,,133-06    231 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3490377,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/07/2016,10:00,,,40.777016,-73.92373,POINT (-73.92373 40.777016),ASTORIA BOULEVARD               ,49 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3496169,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/03/2016,23:00,BRONX,10469,40.86876,-73.8452,POINT (-73.8452 40.86876),,,2960      MORGAN AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3533067,SPORT UTILITY / STATION WAGON,,,,
08/05/2016,19:00,BROOKLYN,11201,40.689144,-73.99071,POINT (-73.99071 40.689144),ATLANTIC AVENUE                 ,BOERUM PLACE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3497444,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/19/2016,16:15,BRONX,10455,40.80988,-73.90308,POINT (-73.90308 40.80988),BRUCKNER BOULEVARD              ,EAST 149 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3504438,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,
08/09/2016,8:10,BROOKLYN,11207,40.65787,-73.88372,POINT (-73.88372 40.65787),,,914       VAN SICLEN AVENUE             ,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3497376,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/09/2016,22:00,MANHATTAN,10013,40.720734,-74.00524,POINT (-74.00524 40.720734),,,35        AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3497004,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08/08/2016,5:30,STATEN ISLAND,10301,40.64471,-74.07704,POINT (-74.07704 40.64471),,,78        RICHMOND TERRACE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3496950,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/06/2016,0:20,,,40.848118,-73.93089,POINT (-73.93089 40.848118),WASHINGTON BRIDGE               ,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,,3497129,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/14/2016,14:00,BROOKLYN,11233,40.683777,-73.932785,POINT (-73.932785 40.683777),,,509       HALSEY STREET                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3502505,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/10/2016,0:00,QUEENS,11001,40.736645,-73.70511,POINT (-73.70511 40.736645),263 STREET                      ,EAST WILLISTON AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3498248,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/04/2016,8:00,,,,,,Van Wyck Expy                   ,AVERY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3532703,SPORT UTILITY / STATION WAGON,,,,
07/31/2016,9:50,BRONX,10466,40.887436,-73.85052,POINT (-73.85052 40.887436),,,4064      PAULDING AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3491844,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/28/2016,18:10,MANHATTAN,10033,40.850956,-73.93843,POINT (-73.93843 40.850956),,,801       WEST 181 STREET               ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3491692,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/06/2016,14:45,MANHATTAN,10021,40.769844,-73.96686,POINT (-73.96686 40.769844),MADISON AVENUE                  ,EAST 69 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3495379,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,
08/19/2016,19:26,MANHATTAN,10001,40.747894,-73.989174,POINT (-73.989174 40.747894),AVENUE OF THE AMERICAS          ,WEST 31 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3503853,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/13/2016,19:00,QUEENS,11434,40.68012,-73.76241,POINT (-73.76241 40.68012),,,130-35    MERRICK BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3499747,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/17/2016,1:35,MANHATTAN,10025,40.80297,-73.96387,POINT (-73.96387 40.80297),WEST 110 STREET                 ,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Other Vehicular,,,,3502906,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/28/2016,14:00,QUEENS,11104,40.75011,-73.91541,POINT (-73.91541 40.75011),48 STREET                       ,BARNETT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3490753,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,
08/08/2016,12:30,QUEENS,11385,40.709988,-73.90475,POINT (-73.90475 40.709988),MENAHAN STREET                  ,FOREST AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3496688,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/02/2016,20:30,BROOKLYN,11207,40.680664,-73.902626,POINT (-73.902626 40.680664),BUSHWICK AVENUE                 ,CONWAY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3493546,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/09/2016,18:05,QUEENS,11375,40.71717,-73.83497,POINT (-73.83497 40.71717),76 ROAD                         ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3497655,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/14/2016,16:34,STATEN ISLAND,10306,40.570465,-74.10977,POINT (-74.10977 40.570465),HYLAN BOULEVARD                 ,NEW DORP LANE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3501406,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/06/2016,2:00,,,,,,EAST 53 STREET                  ,FDR DRIVE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3494916,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/28/2016,8:00,QUEENS,11416,40.684574,-73.844925,POINT (-73.844925 40.684574),101 AVENUE                      ,95 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3489696,PASSENGER VEHICLE,PICK-UP TRUCK,,,
07/20/2018,9:05,BRONX,10465,40.829258,-73.820755,POINT (-73.820755 40.829258),HOLLYWOOD AVENUE                ,PHILIP AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3947149,Station Wagon/Sport Utility Vehicle,,,,
08/04/2016,11:20,BROOKLYN,11234,40.609978,-73.92664,POINT (-73.92664 40.609978),AVENUE T                        ,KIMBALL STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3532688,PASSENGER VEHICLE,BICYCLE,,,
08/06/2016,18:16,BRONX,10469,40.87158,-73.85577,POINT (-73.85577 40.87158),,,3211      BOSTON ROAD                   ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3500138,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/09/2016,14:42,BRONX,10474,40.822533,-73.88509,POINT (-73.88509 40.822533),EDGEWATER ROAD                  ,BRUCKNER BOULEVARD,,1,0,0,0,0,0,1,0,Oversized Vehicle,Unspecified,,,,3497958,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/02/2016,16:35,QUEENS,11362,40.765835,-73.72485,POINT (-73.72485 40.765835),,,54-44     LITTLE NECK PARKWAY           ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3493742,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/01/2016,22:55,,,40.572906,-73.992714,POINT (-73.992714 40.572906),WEST 27 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,Unspecified,,3492823,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/29/2016,9:47,QUEENS,11101,40.75588,-73.92371,POINT (-73.92371 40.75588),37 STREET                       ,35 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Pavement Slippery,,,,3490518,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/12/2016,15:00,,,40.585056,-73.928894,POINT (-73.928894 40.585056),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3499150,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/08/2016,18:30,QUEENS,11378,40.730038,-73.926796,POINT (-73.926796 40.730038),BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3496820,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/02/2016,17:00,BRONX,10460,,,,ROSEDALE AVENUE                 ,CROSS BRONX EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3532842,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/03/2016,9:45,,,40.751453,-73.83228,POINT (-73.83228 40.751453),COLLEGE POINT BOULEVARD         ,,,3,0,0,0,0,0,3,0,Other Vehicular,Following Too Closely,,,,3493720,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
08/15/2016,17:35,BRONX,10466,40.898563,-73.85866,POINT (-73.85866 40.898563),BRONX BOULEVARD                 ,EAST 237 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3501652,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/29/2016,16:00,QUEENS,11373,40.74726,-73.87445,POINT (-73.87445 40.74726),WHITNEY AVENUE                  ,CASE STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3492492,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/10/2016,23:37,BROOKLYN,11219,40.637413,-73.9991,POINT (-73.9991 40.637413),51 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3498088,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/28/2016,11:30,,,40.657753,-73.89612,POINT (-73.89612 40.657753),WILLIAMS AVENUE                 ,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3492154,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/02/2016,11:20,,,40.71118,-73.94088,POINT (-73.94088 40.71118),MAUJER STREET                   ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3493620,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/08/2016,14:00,QUEENS,11368,40.750458,-73.863,POINT (-73.863 40.750458),,,39-17     103 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3497724,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
08/03/2016,22:55,,,40.854477,-73.90125,POINT (-73.90125 40.854477),EAST 181 STREET                 ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3494029,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/01/2016,9:00,,,40.768467,-73.90607,POINT (-73.90607 40.768467),GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3493789,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/05/2016,14:45,,,40.760536,-73.95836,POINT (-73.95836 40.760536),YORK AVENUE                     ,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3494533,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,,
